number_affected,number,reviewed,company,production_system,short_description,start_date,end_date,class,location,time zone,justification,assignment_group,sys_tag
48,CHG00000255,Pending,Corporate,TRUE,Chanage short desc Tequila - Sauza Silver,3/14/2021 3:18,3/18/2021 3:49,Appliation,America/New_York,America/New York,"Change Justification: Eyes Without a Face (Yeux sans visage, Les)",@Server,MAJOR
26,CHG00000256,Pending,CompanyB,TRUE,Chanage short desc Lemonade - Pineapple Passion,3/12/2021 18:56,3/17/2021 19:10,Network,America/New_York,America/New York,Change Justification: Shirley Valentine,@Database,
8,CHG00000257,Pending,CompanyB,TRUE,Chanage short desc Wine - Pinot Noir Stoneleigh,3/16/2021 0:53,3/18/2021 22:33,Network,America/New_York,America/New York,Change Justification: Juan of the Dead (Juan de los Muertos),@Database,
9,CHG00000258,Reviewed,Corporate,FALSE,Chanage short desc Pie Filling - Cherry,3/18/2021 7:30,3/16/2021 3:56,Appliation,America/New_York,America/New York,Change Justification: Big Eyes,@Server,MAJOR
9,CHG00000259,Reviewed,Corporate,FALSE,"Chanage short desc Fish - Base, Bouillion",3/12/2021 5:23,3/13/2021 10:35,Appliation,America/New_York,America/New York,Change Justification: To Sleep with Anger,@Server,MAJOR
8,CHG00000260,Pending,CompanyB,TRUE,"Chanage short desc Turnip - White, Organic",3/17/2021 11:25,3/9/2021 8:40,Network,America/New_York,America/New York,"Change Justification: Polar Express, The",@Database,
32,CHG00000261,Pending,CompanyB,TRUE,Chanage short desc Oyster - In Shell,3/18/2021 14:52,3/11/2021 0:57,Network,America/New_York,America/New York,Change Justification: Powder Blue,@Database,
6,CHG00000262,Pending,Corporate,TRUE,Chanage short desc Wine - Pinot Grigio Collavini,3/19/2021 18:49,3/18/2021 6:03,Appliation,America/New_York,America/New York,Change Justification: Sekirei,@Server,MAJOR
37,CHG00000263,Reviewed,CompanyA,FALSE,Chanage short desc Cake - Pancake,3/19/2021 23:25,3/9/2021 11:40,Server,America/New_York,America/New York,Change Justification: I Will Buy You (Anata kaimasu),@Network,
41,CHG00000264,Reviewed,CompanyB,FALSE,Chanage short desc Muffin Mix - Chocolate Chip,3/15/2021 10:41,3/16/2021 20:28,Network,America/New_York,America/New York,Change Justification: Predator,@Database,
17,CHG00000265,Reviewed,CompanyB,FALSE,Chanage short desc Chicken Giblets,3/7/2021 5:07,3/14/2021 9:26,Network,America/New_York,America/New York,Change Justification: 15,@Database,
47,CHG00000266,Reviewed,CompanyB,FALSE,Chanage short desc Evaporated Milk - Skim,3/10/2021 8:34,3/10/2021 7:55,Network,America/New_York,America/New York,Change Justification: Justin Bieber: Never Say Never,@Database,
7,CHG00000267,Reviewed,CompanyA,FALSE,Chanage short desc Syrup - Pancake,3/13/2021 5:58,3/12/2021 14:05,Server,America/New_York,America/New York,Change Justification: Dead Awake,@Network,
49,CHG00000268,Reviewed,CompanyA,FALSE,Chanage short desc Trueblue - Blueberry Cranberry,3/12/2021 11:13,3/14/2021 0:21,Server,America/New_York,America/New York,Change Justification: Soulless,@Network,
19,CHG00000269,Reviewed,CompanyA,FALSE,Chanage short desc Sprouts - Corn,3/19/2021 6:30,3/19/2021 11:17,Server,America/New_York,America/New York,Change Justification: Providence,@Network,
22,CHG00000270,Pending,CompanyA,TRUE,Chanage short desc Muffin Mix - Blueberry,3/10/2021 5:13,3/13/2021 23:19,Server,America/New_York,America/New York,"Change Justification: Sunchaser, The",@Network,
34,CHG00000271,Pending,CompanyA,TRUE,Chanage short desc Pears - Fiorelle,3/18/2021 16:46,3/12/2021 0:57,Server,America/New_York,America/New York,Change Justification: Sugar,@Network,
14,CHG00000272,Pending,CompanyB,TRUE,Chanage short desc Yoplait Drink,3/8/2021 21:25,3/16/2021 9:13,Network,America/New_York,America/New York,Change Justification: Mutant Action (Acción Mutante),@Database,
19,CHG00000273,Reviewed,CompanyA,FALSE,Chanage short desc Amarula Cream,3/11/2021 12:04,3/17/2021 4:33,Server,America/New_York,America/New York,"Change Justification: Italian Job, The",@Network,
49,CHG00000274,Reviewed,CompanyA,FALSE,Chanage short desc Soup - Campbells Beef Stew,3/12/2021 20:32,3/11/2021 21:21,Server,America/New_York,America/New York,Change Justification: Louis C.K.: Chewed Up,@Network,
38,CHG00000275,Pending,CompanyB,TRUE,Chanage short desc Dill Weed - Fresh,3/18/2021 14:56,3/15/2021 8:16,Network,America/New_York,America/New York,"Change Justification: Truth About Emanuel, The",@Database,
17,CHG00000276,Reviewed,CompanyB,FALSE,Chanage short desc Cake - Mini Potato Pancake,3/16/2021 8:34,3/12/2021 23:43,Network,America/New_York,America/New York,Change Justification: Love in the Afternoon (Chloe in the Afternoon)  (L'amour l'après-midi),@Database,
29,CHG00000277,Reviewed,CompanyB,FALSE,Chanage short desc Crawfish,3/13/2021 3:43,3/16/2021 11:01,Network,America/New_York,America/New York,Change Justification: Peppermint Candy (Bakha satang),@Database,
34,CHG00000278,Pending,CompanyA,TRUE,Chanage short desc Ecolab - Ster Bac,3/7/2021 14:49,3/15/2021 13:01,Server,America/New_York,America/New York,Change Justification: Mon Oncle Antoine,@Network,
14,CHG00000279,Pending,CompanyB,TRUE,Chanage short desc Cheese - Pied De Vents,3/11/2021 4:19,3/17/2021 7:35,Network,America/New_York,America/New York,Change Justification: The Little Matchgirl,@Database,
25,CHG00000280,Reviewed,CompanyA,FALSE,Chanage short desc Quail - Jumbo,3/13/2021 20:53,3/12/2021 4:39,Server,America/New_York,America/New York,Change Justification: Stars and Stripes Forever,@Network,
9,CHG00000281,Reviewed,Corporate,FALSE,Chanage short desc Cookie - Dough Variety,3/14/2021 23:17,3/19/2021 4:23,Appliation,America/New_York,America/New York,Change Justification: Ronal the Barbarian,@Server,MAJOR
29,CHG00000282,Reviewed,CompanyB,FALSE,"Chanage short desc Wine - White, Ej Gallo",3/9/2021 10:39,3/9/2021 14:40,Network,America/New_York,America/New York,Change Justification: Bad Teacher,@Database,
17,CHG00000283,Reviewed,CompanyB,FALSE,Chanage short desc Beer - Blue,3/13/2021 9:36,3/12/2021 17:34,Network,America/New_York,America/New York,Change Justification: Luke and Lucy: The Texas Rangers (Suske en Wiske: De Texas rakkers),@Database,
7,CHG00000284,Reviewed,CompanyA,FALSE,"Chanage short desc Doilies - 10, Paper",3/19/2021 15:55,3/11/2021 11:55,Server,America/New_York,America/New York,"Change Justification: Bourne Ultimatum, The",@Network,
22,CHG00000285,Pending,CompanyA,TRUE,Chanage short desc Jello - Assorted,3/6/2021 23:34,3/19/2021 16:55,Server,America/New_York,America/New York,"Change Justification: Colonel Chabert, Le",@Network,
46,CHG00000286,Pending,CompanyA,TRUE,"Chanage short desc Pasta - Lasagna Noodle, Frozen",3/14/2021 10:09,3/14/2021 15:08,Server,America/New_York,America/New York,"Change Justification: Feast at Midnight, A",@Network,
18,CHG00000287,Pending,Corporate,TRUE,Chanage short desc Couscous,3/7/2021 2:06,3/12/2021 14:36,Appliation,America/New_York,America/New York,Change Justification: Born to Be Bad,@Server,MAJOR
7,CHG00000288,Reviewed,CompanyA,FALSE,Chanage short desc Corn Syrup,3/8/2021 23:31,3/19/2021 5:53,Server,America/New_York,America/New York,Change Justification: Falling Down,@Network,
17,CHG00000289,Reviewed,CompanyB,FALSE,Chanage short desc Wine - Cabernet Sauvignon,3/16/2021 1:56,3/17/2021 2:52,Network,America/New_York,America/New York,Change Justification: Christine,@Database,
36,CHG00000290,Pending,Corporate,TRUE,Chanage short desc Hipnotiq Liquor,3/19/2021 10:22,3/13/2021 15:56,Appliation,America/New_York,America/New York,Change Justification: Division III: Football's Finest,@Server,MAJOR
18,CHG00000291,Pending,Corporate,TRUE,Chanage short desc Lychee - Canned,3/8/2021 1:49,3/9/2021 11:46,Appliation,America/New_York,America/New York,Change Justification: God on Trial,@Server,MAJOR
33,CHG00000292,Reviewed,Corporate,FALSE,"Chanage short desc Beef - Roasted, Cooked",3/10/2021 9:21,3/17/2021 6:02,Appliation,America/New_York,America/New York,Change Justification: Home,@Server,MAJOR
36,CHG00000293,Pending,Corporate,TRUE,Chanage short desc Wine - Toasted Head,3/7/2021 4:43,3/13/2021 0:24,Appliation,America/New_York,America/New York,Change Justification: Killer McCoy,@Server,MAJOR
41,CHG00000294,Reviewed,CompanyB,FALSE,Chanage short desc Sprouts - Bean,3/16/2021 13:49,3/14/2021 12:23,Network,America/New_York,America/New York,Change Justification: Smiling Fish and Goat on Fire,@Database,
9,CHG00000295,Reviewed,Corporate,FALSE,Chanage short desc Bread - Burger,3/16/2021 23:17,3/15/2021 19:28,Appliation,America/New_York,America/New York,Change Justification: Animal Kingdom,@Server,MAJOR
43,CHG00000296,Reviewed,CompanyA,FALSE,"Chanage short desc Wine - White, Antinore Orvieto",3/17/2021 17:22,3/11/2021 6:50,Server,America/New_York,America/New York,Change Justification: Half Past Dead,@Network,
3,CHG00000297,Reviewed,Corporate,FALSE,Chanage short desc Beef - Striploin Aa,3/18/2021 16:08,3/9/2021 4:58,Appliation,America/New_York,America/New York,Change Justification: My Dinner with André,@Server,MAJOR
35,CHG00000298,Reviewed,CompanyB,FALSE,Chanage short desc Salt - Table,3/11/2021 11:10,3/14/2021 13:58,Network,America/New_York,America/New York,"Change Justification: Emergency Escape, The (Wyjscie awaryjne)",@Database,
45,CHG00000299,Reviewed,Corporate,FALSE,"Chanage short desc Olives - Green, Pitted",3/9/2021 19:11,3/13/2021 5:45,Appliation,America/New_York,America/New York,Change Justification: Ironclads,@Server,MAJOR
45,CHG00000300,Reviewed,Corporate,FALSE,"Chanage short desc Wine - White, Lindemans Bin 95",3/9/2021 23:25,3/10/2021 19:37,Appliation,America/New_York,America/New York,Change Justification: No Reservations,@Server,MAJOR
21,CHG00000301,Reviewed,Corporate,FALSE,Chanage short desc Nantucket - Carrot Orange,3/13/2021 0:01,3/9/2021 6:01,Appliation,America/New_York,America/New York,Change Justification: Bloody Territories (Kôiki bôryoku: ryuuketsu no shima),@Server,MAJOR
44,CHG00000302,Pending,CompanyB,TRUE,Chanage short desc Asparagus - Mexican,3/14/2021 10:41,3/13/2021 19:39,Network,America/New_York,America/New York,"Change Justification: Pirates Who Don't Do Anything: A VeggieTales Movie, The",@Database,
42,CHG00000303,Pending,Corporate,TRUE,Chanage short desc Turnip - Mini,3/8/2021 4:28,3/18/2021 0:07,Appliation,America/New_York,America/New York,Change Justification: Evil Roy Slade,@Server,MAJOR
49,CHG00000304,Reviewed,CompanyA,FALSE,"Chanage short desc Cheese - Boursin, Garlic / Herbs",3/11/2021 7:18,3/14/2021 16:03,Server,America/New_York,America/New York,"Change Justification: Actress, The",@Network,
39,CHG00000305,Reviewed,Corporate,FALSE,Chanage short desc Soupcontfoam16oz 116con,3/11/2021 9:20,3/15/2021 12:04,Appliation,America/New_York,America/New York,Change Justification: Tokyo Twilight (Tôkyô boshoku),@Server,MAJOR
23,CHG00000306,Reviewed,CompanyB,FALSE,Chanage short desc Taro Root,3/7/2021 3:23,3/12/2021 14:54,Network,America/New_York,America/New York,Change Justification: Rolling Family (Familia rodante),@Database,
48,CHG00000307,Pending,Corporate,TRUE,"Chanage short desc Pasta - Fettuccine, Dry",3/15/2021 6:53,3/17/2021 12:16,Appliation,America/New_York,America/New York,Change Justification: Graveyard Shift (Stephen King's Graveyard Shift),@Server,MAJOR
13,CHG00000308,Reviewed,CompanyA,FALSE,Chanage short desc Pasta - Ravioli,3/8/2021 6:34,3/12/2021 10:31,Server,America/New_York,America/New York,"Change Justification: Ugly Dachshund, The",@Network,
8,CHG00000309,Pending,CompanyB,TRUE,Chanage short desc Bagel - Ched Chs Presliced,3/12/2021 22:31,3/17/2021 14:28,Network,America/New_York,America/New York,Change Justification: Attraction,@Database,
49,CHG00000310,Reviewed,CompanyA,FALSE,Chanage short desc Flavouring - Rum,3/16/2021 3:03,3/14/2021 5:00,Server,America/New_York,America/New York,Change Justification: Bachelor Mother,@Network,
33,CHG00000311,Reviewed,Corporate,FALSE,Chanage short desc Cheese - Colby,3/13/2021 5:35,3/15/2021 23:25,Appliation,America/New_York,America/New York,"Change Justification: Late George Apley, The",@Server,MAJOR
1,CHG00000312,Reviewed,CompanyA,FALSE,Chanage short desc Aspic - Light,3/11/2021 8:56,3/17/2021 14:20,Server,America/New_York,America/New York,Change Justification: Breakdown,@Network,
8,CHG00000313,Pending,CompanyB,TRUE,Chanage short desc Sprouts - Bean,3/11/2021 6:21,3/16/2021 18:47,Network,America/New_York,America/New York,"Change Justification: Small Change (Argent de poche, L')",@Database,
32,CHG00000314,Pending,CompanyB,TRUE,Chanage short desc Juice - Orangina,3/10/2021 13:27,3/19/2021 13:06,Network,America/New_York,America/New York,Change Justification: The Fourth War,@Database,
7,CHG00000315,Reviewed,CompanyA,FALSE,Chanage short desc Fib N9 - Prague Powder,3/13/2021 19:29,3/16/2021 1:41,Server,America/New_York,America/New York,Change Justification: To Tulsa and Back: On Tour with J.J. Cale,@Network,
35,CHG00000316,Reviewed,CompanyB,FALSE,Chanage short desc Pumpkin - Seed,3/15/2021 4:37,3/19/2021 11:41,Network,America/New_York,America/New York,Change Justification: The Little Fox,@Database,
47,CHG00000317,Reviewed,CompanyB,FALSE,Chanage short desc Bread - French Stick,3/6/2021 1:38,3/17/2021 13:37,Network,America/New_York,America/New York,Change Justification: Happiness Never Comes Alone (Un bonheur n'arrive jamais seul),@Database,
29,CHG00000318,Reviewed,CompanyB,FALSE,"Chanage short desc Halibut - Whole, Fresh",3/6/2021 20:19,3/10/2021 16:14,Network,America/New_York,America/New York,Change Justification: Igby Goes Down,@Database,
11,CHG00000319,Reviewed,CompanyB,FALSE,Chanage short desc Beef - Top Sirloin - Aaa,3/13/2021 20:30,3/18/2021 7:29,Network,America/New_York,America/New York,Change Justification: Possessed,@Database,
17,CHG00000320,Reviewed,CompanyB,FALSE,Chanage short desc Chocolate - Dark Callets,3/16/2021 10:13,3/16/2021 22:53,Network,America/New_York,America/New York,"Change Justification: Pirates! Band of Misfits, The",@Database,
5,CHG00000321,Reviewed,CompanyB,FALSE,Chanage short desc Beer - Paulaner Hefeweisse,3/8/2021 19:04,3/19/2021 12:20,Network,America/New_York,America/New York,Change Justification: Super Hero Party Clown,@Database,
9,CHG00000322,Reviewed,Corporate,FALSE,Chanage short desc Napkin White - Starched,3/11/2021 3:36,3/17/2021 0:33,Appliation,America/New_York,America/New York,Change Justification: Lost in Thailand (Ren zai jiong tu zhi tai jiong),@Server,MAJOR
46,CHG00000323,Pending,CompanyA,TRUE,Chanage short desc Chocolate - Feathers,3/17/2021 10:08,3/14/2021 0:06,Server,America/New_York,America/New York,"Change Justification: Legend of Leigh Bowery, The",@Network,
41,CHG00000324,Reviewed,CompanyB,FALSE,Chanage short desc Wine - Sake,3/10/2021 0:48,3/9/2021 9:40,Network,America/New_York,America/New York,"Change Justification: Lebanon, Pa.",@Database,
30,CHG00000325,Pending,Corporate,TRUE,Chanage short desc Bread - English Muffin,3/6/2021 14:45,3/13/2021 23:24,Appliation,America/New_York,America/New York,Change Justification: Beauty and the Beast: The Enchanted Christmas,@Server,MAJOR
43,CHG00000326,Reviewed,CompanyA,FALSE,Chanage short desc Numi - Assorted Teas,3/10/2021 1:18,3/9/2021 21:49,Server,America/New_York,America/New York,Change Justification: Summer of '04 (Sommer '04),@Network,
34,CHG00000327,Pending,CompanyA,TRUE,Chanage short desc Beef - Shank,3/19/2021 4:39,3/19/2021 23:30,Server,America/New_York,America/New York,Change Justification: Samurai I: Musashi Miyamoto (Miyamoto Musashi),@Network,
26,CHG00000328,Pending,CompanyB,TRUE,Chanage short desc Lid Tray - 16in Dome,3/17/2021 23:12,3/12/2021 14:37,Network,America/New_York,America/New York,"Change Justification: I, Madman",@Database,
50,CHG00000329,Pending,CompanyB,TRUE,Chanage short desc Herb Du Provence - Primerba,3/14/2021 0:06,3/11/2021 12:59,Network,America/New_York,America/New York,Change Justification: Dead Bang,@Database,
19,CHG00000330,Reviewed,CompanyA,FALSE,Chanage short desc Apron,3/18/2021 23:31,3/15/2021 4:36,Server,America/New_York,America/New York,Change Justification: You Are the Apple of My Eye,@Network,
47,CHG00000331,Reviewed,CompanyB,FALSE,Chanage short desc Pastry - Cherry Danish - Mini,3/11/2021 17:35,3/12/2021 8:32,Network,America/New_York,America/New York,"Change Justification: Farewell to Arms, A",@Database,
18,CHG00000332,Pending,Corporate,TRUE,Chanage short desc Nantucket - Orange Mango Cktl,3/18/2021 8:07,3/19/2021 19:19,Appliation,America/New_York,America/New York,Change Justification: Visions of Light: The Art of Cinematography,@Server,MAJOR
29,CHG00000333,Reviewed,CompanyB,FALSE,Chanage short desc Cookies - Englishbay Chochip,3/11/2021 3:48,3/14/2021 0:40,Network,America/New_York,America/New York,Change Justification: London Paris New York,@Database,
30,CHG00000334,Pending,Corporate,TRUE,Chanage short desc Olive - Spread Tapenade,3/19/2021 4:43,3/14/2021 14:46,Appliation,America/New_York,America/New York,Change Justification: Dirty Filthy Love,@Server,MAJOR
47,CHG00000335,Reviewed,CompanyB,FALSE,Chanage short desc Cheese - Mascarpone,3/12/2021 5:19,3/14/2021 4:07,Network,America/New_York,America/New York,"Change Justification: Last Waltz, The",@Database,
9,CHG00000336,Reviewed,Corporate,FALSE,Chanage short desc Muffin Mix - Blueberry,3/7/2021 23:56,3/12/2021 3:51,Appliation,America/New_York,America/New York,"Change Justification: Paramore Live, the Final Riot!",@Server,MAJOR
13,CHG00000337,Reviewed,CompanyA,FALSE,Chanage short desc Chicken Giblets,3/6/2021 4:32,3/12/2021 12:40,Server,America/New_York,America/New York,Change Justification: The Strange Affair,@Network,
9,CHG00000338,Reviewed,Corporate,FALSE,Chanage short desc Cheese - Swiss,3/8/2021 21:54,3/16/2021 18:59,Appliation,America/New_York,America/New York,Change Justification: 1776,@Server,MAJOR
6,CHG00000339,Pending,Corporate,TRUE,Chanage short desc Cheese - Ermite Bleu,3/14/2021 18:37,3/17/2021 16:10,Appliation,America/New_York,America/New York,Change Justification: And the Ship Sails On (E la nave va),@Server,MAJOR
49,CHG00000340,Reviewed,CompanyA,FALSE,"Chanage short desc Pork - Loin, Center Cut",3/7/2021 4:16,3/13/2021 3:43,Server,America/New_York,America/New York,Change Justification: Angelus,@Network,
34,CHG00000341,Pending,CompanyA,TRUE,Chanage short desc Beef - Top Sirloin - Aaa,3/14/2021 9:48,3/18/2021 20:32,Server,America/New_York,America/New York,Change Justification: Ghosts (Gespenster),@Network,
21,CHG00000342,Reviewed,Corporate,FALSE,"Chanage short desc Wine - Cahors Ac 2000, Clos",3/6/2021 7:00,3/14/2021 9:53,Appliation,America/New_York,America/New York,Change Justification: Growth,@Server,MAJOR
36,CHG00000343,Pending,Corporate,TRUE,"Chanage short desc Beans - Black Bean, Canned",3/7/2021 18:27,3/13/2021 19:49,Appliation,America/New_York,America/New York,"Change Justification: Inner Life of Martin Frost, The",@Server,MAJOR
10,CHG00000344,Pending,CompanyA,TRUE,Chanage short desc Wine - Zinfandel California 2002,3/8/2021 7:03,3/9/2021 9:07,Server,America/New_York,America/New York,Change Justification: Yes: 9012 Live,@Network,
11,CHG00000345,Reviewed,CompanyB,FALSE,Chanage short desc Vinegar - White,3/8/2021 9:44,3/13/2021 15:30,Network,America/New_York,America/New York,Change Justification: Dead Man on Campus,@Database,
26,CHG00000346,Pending,CompanyB,TRUE,Chanage short desc Mangoes,3/12/2021 21:47,3/18/2021 10:30,Network,America/New_York,America/New York,"Change Justification: Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The)",@Database,
28,CHG00000347,Pending,CompanyA,TRUE,Chanage short desc Beets - Golden,3/14/2021 5:16,3/19/2021 17:49,Server,America/New_York,America/New York,"Change Justification: Bad News Bears in Breaking Training, The",@Network,
49,CHG00000348,Reviewed,CompanyA,FALSE,Chanage short desc Tea - Herbal I Love Lemon,3/11/2021 20:55,3/16/2021 11:11,Server,America/New_York,America/New York,Change Justification: Father and Son (Otets i syn),@Network,
25,CHG00000349,Reviewed,CompanyA,FALSE,Chanage short desc Beer - Mcauslan Apricot,3/7/2021 3:49,3/12/2021 14:01,Server,America/New_York,America/New York,Change Justification: Star Wars: Episode VI - Return of the Jedi,@Network,
2,CHG00000350,Pending,CompanyB,TRUE,Chanage short desc Beer - Tetleys,3/19/2021 3:40,3/15/2021 18:38,Network,America/New_York,America/New York,Change Justification: Another You,@Database,
33,CHG00000351,Reviewed,Corporate,FALSE,Chanage short desc Puff Pastry - Slab,3/7/2021 5:41,3/15/2021 15:18,Appliation,America/New_York,America/New York,"Change Justification: War Tapes, The",@Server,MAJOR
41,CHG00000352,Reviewed,CompanyB,FALSE,Chanage short desc Pastrami,3/13/2021 0:40,3/18/2021 21:03,Network,America/New_York,America/New York,"Change Justification: Monkey in Winter, A (Un singe en hiver)",@Database,
16,CHG00000353,Pending,CompanyA,TRUE,"Chanage short desc Nut - Almond, Blanched, Sliced",3/15/2021 22:55,3/16/2021 16:00,Server,America/New_York,America/New York,Change Justification: No Turning Back,@Network,
27,CHG00000354,Reviewed,Corporate,FALSE,Chanage short desc Papayas,3/13/2021 0:28,3/16/2021 13:12,Appliation,America/New_York,America/New York,"Change Justification: Ghost Writer, The",@Server,MAJOR
32,CHG00000355,Pending,CompanyB,TRUE,Chanage short desc Mushroom - White Button,3/19/2021 21:12,3/11/2021 23:01,Network,America/New_York,America/New York,Change Justification: Star Trek: First Contact,@Database,
48,CHG00000356,Pending,Corporate,TRUE,Chanage short desc Cheese - Asiago,3/9/2021 8:08,3/19/2021 14:59,Appliation,America/New_York,America/New York,Change Justification: Bert - Den siste oskulden,@Server,MAJOR
29,CHG00000357,Reviewed,CompanyB,FALSE,Chanage short desc Absolut Citron,3/16/2021 22:12,3/16/2021 23:00,Network,America/New_York,America/New York,Change Justification: Offspring ,@Database,
18,CHG00000358,Pending,Corporate,TRUE,Chanage short desc Veal - Nuckle,3/18/2021 12:44,3/14/2021 7:12,Appliation,America/New_York,America/New York,"Change Justification: Night Out, A",@Server,MAJOR
50,CHG00000359,Pending,CompanyB,TRUE,Chanage short desc Cookies Oatmeal Raisin,3/17/2021 10:32,3/18/2021 3:10,Network,America/New_York,America/New York,"Change Justification: Host, The",@Database,
1,CHG00000360,Reviewed,CompanyA,FALSE,Chanage short desc Port - 74 Brights,3/19/2021 4:55,3/9/2021 22:29,Server,America/New_York,America/New York,Change Justification: Kairat,@Network,
28,CHG00000361,Pending,CompanyA,TRUE,Chanage short desc Beer - Sleemans Honey Brown,3/18/2021 10:41,3/18/2021 7:00,Server,America/New_York,America/New York,Change Justification: Konga,@Network,
49,CHG00000362,Reviewed,CompanyA,FALSE,Chanage short desc Wine - Charddonnay Errazuriz,3/12/2021 14:33,3/11/2021 4:38,Server,America/New_York,America/New York,"Change Justification: Time Traveler's Wife, The",@Network,
29,CHG00000363,Reviewed,CompanyB,FALSE,Chanage short desc Spinach - Packaged,3/7/2021 18:32,3/15/2021 23:20,Network,America/New_York,America/New York,Change Justification: Jackass 3D,@Database,
6,CHG00000364,Pending,Corporate,TRUE,Chanage short desc Greens Mustard,3/8/2021 11:55,3/18/2021 2:39,Appliation,America/New_York,America/New York,Change Justification: Young at Heart,@Server,MAJOR
23,CHG00000365,Reviewed,CompanyB,FALSE,Chanage short desc Cheese - Ermite Bleu,3/15/2021 8:53,3/10/2021 0:01,Network,America/New_York,America/New York,Change Justification: Late Marriage (Hatuna Meuheret),@Database,
29,CHG00000366,Reviewed,CompanyB,FALSE,Chanage short desc Hinge W Undercut,3/17/2021 20:54,3/16/2021 13:56,Network,America/New_York,America/New York,Change Justification: Harrison's Flowers,@Database,
16,CHG00000367,Pending,CompanyA,TRUE,Chanage short desc Bananas,3/6/2021 11:31,3/14/2021 16:15,Server,America/New_York,America/New York,Change Justification: Mujhse Shaadi Karogi,@Network,
47,CHG00000368,Reviewed,CompanyB,FALSE,Chanage short desc Waffle Stix,3/12/2021 5:52,3/18/2021 3:13,Network,America/New_York,America/New York,Change Justification: Offspring ,@Database,
23,CHG00000369,Reviewed,CompanyB,FALSE,Chanage short desc Wine - Masi Valpolocell,3/16/2021 14:01,3/15/2021 4:45,Network,America/New_York,America/New York,Change Justification: That's My Boy,@Database,
26,CHG00000370,Pending,CompanyB,TRUE,"Chanage short desc Tomatoes - Vine Ripe, Yellow",3/9/2021 0:58,3/14/2021 19:51,Network,America/New_York,America/New York,Change Justification: Defending Your Life,@Database,
28,CHG00000371,Pending,CompanyA,TRUE,Chanage short desc Longos - Lasagna Veg,3/9/2021 21:18,3/13/2021 18:00,Server,America/New_York,America/New York,Change Justification: To Die Like a Man (Morrer Como Um Homem),@Network,
31,CHG00000372,Reviewed,CompanyA,FALSE,Chanage short desc Cookies - Amaretto,3/10/2021 15:44,3/12/2021 20:34,Server,America/New_York,America/New York,Change Justification: Sleeping with Other People,@Network,
24,CHG00000373,Pending,Corporate,TRUE,Chanage short desc Sugar - Cubes,3/10/2021 23:25,3/10/2021 8:54,Appliation,America/New_York,America/New York,"Change Justification: Mouse on the Moon, The",@Server,MAJOR
27,CHG00000374,Reviewed,Corporate,FALSE,Chanage short desc Cheese - Sheep Milk,3/7/2021 19:34,3/14/2021 7:06,Appliation,America/New_York,America/New York,Change Justification: Looker,@Server,MAJOR
37,CHG00000375,Reviewed,CompanyA,FALSE,Chanage short desc Lettuce - Lambs Mash,3/8/2021 2:57,3/17/2021 0:11,Server,America/New_York,America/New York,Change Justification: Rob the Mob,@Network,
29,CHG00000376,Reviewed,CompanyB,FALSE,Chanage short desc Cake - Cheese Cake 9 Inch,3/18/2021 17:29,3/17/2021 22:33,Network,America/New_York,America/New York,Change Justification: Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu),@Database,
26,CHG00000377,Pending,CompanyB,TRUE,Chanage short desc Brandy - Bar,3/13/2021 21:45,3/13/2021 0:48,Network,America/New_York,America/New York,Change Justification: Local Color,@Database,
2,CHG00000378,Pending,CompanyB,TRUE,Chanage short desc Wine - Cotes Du Rhone Parallele,3/7/2021 8:28,3/13/2021 0:13,Network,America/New_York,America/New York,Change Justification: Northern Lights,@Database,
5,CHG00000379,Reviewed,CompanyB,FALSE,Chanage short desc Beer - Blue,3/9/2021 9:22,3/9/2021 16:20,Network,America/New_York,America/New York,Change Justification: Shadowlands,@Database,
4,CHG00000380,Pending,CompanyA,TRUE,Chanage short desc Pear - Prickly,3/9/2021 4:46,3/9/2021 15:36,Server,America/New_York,America/New York,Change Justification: Super Size Me,@Network,
46,CHG00000381,Pending,CompanyA,TRUE,"Chanage short desc Pepper - Black, Ground",3/13/2021 18:32,3/12/2021 8:59,Server,America/New_York,America/New York,"Change Justification: Beyond, The (E tu vivrai nel terrore - L'aldilà)",@Network,
44,CHG00000382,Pending,CompanyB,TRUE,Chanage short desc Oil - Pumpkinseed,3/15/2021 3:02,3/9/2021 11:53,Network,America/New_York,America/New York,Change Justification: Miehen tie,@Database,
49,CHG00000383,Reviewed,CompanyA,FALSE,Chanage short desc Coffee Cup 16oz Foam,3/18/2021 12:12,3/19/2021 3:53,Server,America/New_York,America/New York,Change Justification: Dream Machine,@Network,
2,CHG00000384,Pending,CompanyB,TRUE,Chanage short desc Chef Hat 20cm,3/7/2021 5:05,3/12/2021 14:41,Network,America/New_York,America/New York,Change Justification: Dust in the Wind (Lian lian feng chen),@Database,
24,CHG00000385,Pending,Corporate,TRUE,Chanage short desc Toamtoes 6x7 Select,3/11/2021 21:27,3/18/2021 19:40,Appliation,America/New_York,America/New York,Change Justification: The Karen Carpenter Story,@Server,MAJOR
2,CHG00000386,Pending,CompanyB,TRUE,Chanage short desc Quinoa,3/13/2021 16:32,3/14/2021 7:10,Network,America/New_York,America/New York,Change Justification: Night Shift,@Database,
