number_affected,number,reviewed,company,production_system,short_description,start_date,end_date,class,location,time zone,justification,assignment_group,sys_tag
32,CHG00000211,Pending,CompanyB,true,"Chanage short desc Juice - Tomato, 10 Oz",2021-02-14 12:00:41,2021-02-11 22:30:02,Network,America/New_York,America/New York,"Change Justification: Men Who Stare at Goats, The",@Database,""
28,CHG00000212,Pending,CompanyA,true,Chanage short desc Spice - Chili Powder Mexican,2021-04-14 19:31:45,2021-02-18 11:38:25,Server,America/New_York,America/New York,Change Justification: Dutch,@Network,""
14,CHG00000213,Pending,CompanyB,true,Chanage short desc Wine - Chardonnay Mondavi,2021-04-07 10:57:59,2021-03-14 06:02:35,Network,America/New_York,America/New York,Change Justification: Doctor at Large,@Database,""
2,CHG00000214,Pending,CompanyB,true,Chanage short desc Fish - Bones,2021-01-31 04:18:34,2021-03-01 14:19:29,Network,America/New_York,America/New York,"Change Justification: Shrine, The",@Database,""
25,CHG00000215,Reviewed,CompanyA,false,Chanage short desc Ham - Proscuitto,2021-02-01 17:34:25,2021-02-06 18:51:38,Server,America/New_York,America/New York,Change Justification: W.,@Network,""
8,CHG00000216,Pending,CompanyB,true,Chanage short desc Pate - Liver,2021-01-29 15:11:38,2021-04-09 17:01:25,Network,America/New_York,America/New York,Change Justification: Pascali's Island,@Database,""
45,CHG00000217,Reviewed,Corporate,false,Chanage short desc Tomatoes - Hot House,2021-03-20 23:03:20,2021-04-04 06:00:34,Appliation,America/New_York,America/New York,Change Justification: Exam,@Server,MAJOR
13,CHG00000218,Reviewed,CompanyA,false,Chanage short desc Jam - Apricot,2021-02-21 15:32:11,2021-03-17 13:26:15,Server,America/New_York,America/New York,Change Justification: Puss in Boots: The Three Diablos,@Network,""
36,CHG00000219,Pending,Corporate,true,"Chanage short desc Lemonade - Strawberry, 591 Ml",2021-03-28 11:27:01,2021-03-31 23:52:10,Appliation,America/New_York,America/New York,"Change Justification: See You in Hell, My Darling (Tha se do stin Kolasi, agapi mou)",@Server,MAJOR
9,CHG00000220,Reviewed,Corporate,false,Chanage short desc Scampi Tail,2021-02-13 23:10:56,2021-03-08 01:48:05,Appliation,America/New_York,America/New York,Change Justification: August,@Server,MAJOR
40,CHG00000221,Pending,CompanyA,true,"Chanage short desc Mushroom - Oyster, Fresh",2021-03-03 20:52:11,2021-01-06 09:10:03,Server,America/New_York,America/New York,"Change Justification: Mighty Quinn, The",@Network,""
21,CHG00000222,Reviewed,Corporate,false,Chanage short desc Salt And Pepper Mix - Black,2021-02-28 14:17:45,2021-04-13 01:05:47,Appliation,America/New_York,America/New York,Change Justification: Ghost in the Machine (a.k.a. Deadly Terror),@Server,MAJOR
4,CHG00000223,Pending,CompanyA,true,"Chanage short desc Wine - Red, Wolf Blass, Yellow",2021-01-27 19:51:05,2021-02-15 09:33:00,Server,America/New_York,America/New York,Change Justification: Nothing's All Bad,@Network,""
43,CHG00000224,Reviewed,CompanyA,false,Chanage short desc Tea - Herbal - 6 Asst,2021-04-11 21:57:19,2021-02-13 12:27:08,Server,America/New_York,America/New York,Change Justification: This Sporting Life,@Network,""
16,CHG00000225,Pending,CompanyA,true,Chanage short desc Jameson - Irish Whiskey,2021-04-07 00:22:18,2021-01-24 07:52:04,Server,America/New_York,America/New York,Change Justification: The Land Before Time VI: The Secret of Saurus Rock,@Network,""
16,CHG00000226,Pending,CompanyA,true,Chanage short desc Chicken - White Meat With Tender,2021-04-05 16:34:47,2021-02-25 12:30:39,Server,America/New_York,America/New York,Change Justification: No Name on the Bullet,@Network,""
46,CHG00000227,Pending,CompanyA,true,Chanage short desc Truffle Paste,2021-01-15 13:58:37,2021-02-02 11:24:30,Server,America/New_York,America/New York,Change Justification: Quai des Orfèvres (Jenny Lamour),@Network,""
16,CHG00000228,Pending,CompanyA,true,"Chanage short desc Trout - Rainbow, Fresh",2021-02-17 22:19:15,2021-02-24 18:00:16,Server,America/New_York,America/New York,Change Justification: How They Get There,@Network,""
34,CHG00000229,Pending,CompanyA,true,Chanage short desc Rootbeer,2021-02-26 22:14:27,2021-04-12 19:02:32,Server,America/New_York,America/New York,Change Justification: Undead,@Network,""
23,CHG00000230,Reviewed,CompanyB,false,"Chanage short desc Oil - Food, Lacquer Spray",2021-01-18 15:23:47,2021-02-17 12:36:56,Network,America/New_York,America/New York,"Change Justification: Little Girl Who Lives Down the Lane, The",@Database,""
7,CHG00000231,Reviewed,CompanyA,false,Chanage short desc Duck - Fat,2021-04-14 17:33:04,2021-01-30 06:37:44,Server,America/New_York,America/New York,Change Justification: 3 A.M.,@Network,""
33,CHG00000232,Reviewed,Corporate,false,Chanage short desc Lettuce - Belgian Endive,2021-01-11 03:15:29,2021-02-23 01:54:23,Appliation,America/New_York,America/New York,Change Justification: Eight Below,@Server,MAJOR
13,CHG00000233,Reviewed,CompanyA,false,Chanage short desc Veal - Slab Bacon,2021-03-18 02:05:51,2021-03-22 12:44:10,Server,America/New_York,America/New York,Change Justification: Recoil,@Network,""
32,CHG00000234,Pending,CompanyB,true,Chanage short desc Beef - Short Ribs,2021-04-13 06:35:43,2021-02-14 05:32:38,Network,America/New_York,America/New York,Change Justification: Cold Around the Heart,@Database,""
44,CHG00000235,Pending,CompanyB,true,Chanage short desc Juice - Mango,2021-03-21 10:46:21,2021-03-11 09:44:32,Network,America/New_York,America/New York,Change Justification: Seeking Justice,@Database,""
33,CHG00000236,Reviewed,Corporate,false,Chanage short desc Vinegar - Red Wine,2021-04-13 06:55:15,2021-02-20 19:11:21,Appliation,America/New_York,America/New York,Change Justification: When the Last Sword is Drawn (Mibu gishi den),@Server,MAJOR
17,CHG00000237,Reviewed,CompanyB,false,Chanage short desc Truffle - Whole Black Peeled,2021-01-20 09:09:27,2021-02-12 11:24:41,Network,America/New_York,America/New York,Change Justification: Lassie Come Home,@Database,""
5,CHG00000238,Reviewed,CompanyB,false,Chanage short desc Breadfruit,2021-04-07 22:56:18,2021-01-22 22:49:11,Network,America/New_York,America/New York,"Change Justification: Juche Idea, The",@Database,""
3,CHG00000239,Reviewed,Corporate,false,Chanage short desc Sauce Tomato Pouch,2021-03-31 15:43:11,2021-02-13 22:10:47,Appliation,America/New_York,America/New York,"Change Justification: Phenix City Story, The",@Server,MAJOR
41,CHG00000240,Reviewed,CompanyB,false,Chanage short desc Bread Crumbs - Japanese Style,2021-01-28 16:11:48,2021-03-03 20:19:45,Network,America/New_York,America/New York,"Change Justification: Prince & Me II: The Royal Wedding, The",@Database,""
28,CHG00000241,Pending,CompanyA,true,Chanage short desc Sauce - Hoisin,2021-01-28 06:08:06,2021-03-31 04:35:41,Server,America/New_York,America/New York,Change Justification: Whistling in the Dark,@Network,""
49,CHG00000242,Reviewed,CompanyA,false,Chanage short desc Veal - Leg,2021-01-20 06:13:13,2021-01-12 10:33:09,Server,America/New_York,America/New York,Change Justification: Punisher: War Zone,@Network,""
18,CHG00000243,Pending,Corporate,true,Chanage short desc Steampan - Half Size Shallow,2021-02-19 05:00:32,2021-04-07 19:44:40,Appliation,America/New_York,America/New York,Change Justification: Private Hell 36,@Server,MAJOR
39,CHG00000244,Reviewed,Corporate,false,Chanage short desc Cup Translucent 9 Oz,2021-03-08 11:55:31,2021-02-01 06:03:51,Appliation,America/New_York,America/New York,"Change Justification: League of Gentlemen, The",@Server,MAJOR
20,CHG00000245,Pending,CompanyB,true,"Chanage short desc Hickory Smoke, Liquid",2021-01-19 15:19:52,2021-01-13 21:19:57,Network,America/New_York,America/New York,Change Justification: Our Relations,@Database,""
25,CHG00000246,Reviewed,CompanyA,false,Chanage short desc Syrup - Monin - Granny Smith,2021-04-01 16:30:25,2021-01-21 18:18:19,Server,America/New_York,America/New York,Change Justification: Toni,@Network,""
2,CHG00000247,Pending,CompanyB,true,"Chanage short desc Carrots - Mini, Stem On",2021-01-02 14:34:39,2021-02-09 21:13:58,Network,America/New_York,America/New York,Change Justification: Toe to Toe,@Database,""
48,CHG00000248,Pending,Corporate,true,Chanage short desc Avocado,2021-01-10 02:28:57,2021-03-07 17:32:49,Appliation,America/New_York,America/New York,"Change Justification: Young in Heart, The",@Server,MAJOR
24,CHG00000249,Pending,Corporate,true,Chanage short desc Sherry - Dry,2021-02-17 05:03:42,2021-03-08 10:51:57,Appliation,America/New_York,America/New York,Change Justification: Vamp,@Server,MAJOR
36,CHG00000250,Pending,Corporate,true,Chanage short desc Wine - Conde De Valdemar,2021-04-14 18:55:11,2021-01-28 11:34:33,Appliation,America/New_York,America/New York,"Change Justification: Member of the Wedding, The",@Server,MAJOR
4,CHG00000251,Pending,CompanyA,true,Chanage short desc Lamb - Bones,2021-01-20 22:15:10,2021-01-02 23:13:16,Server,America/New_York,America/New York,Change Justification: Spud,@Network,""
13,CHG00000252,Reviewed,CompanyA,false,Chanage short desc Pepper - Red Thai,2021-03-24 18:51:11,2021-03-24 12:22:04,Server,America/New_York,America/New York,"Change Justification: Actress, The",@Network,""
23,CHG00000253,Reviewed,CompanyB,false,Chanage short desc Pepper - Orange,2021-03-17 11:19:11,2021-03-29 11:25:52,Network,America/New_York,America/New York,Change Justification: Ice Age Columbus: Who Were the First Americans?,@Database,""
2,CHG00000254,Pending,CompanyB,true,Chanage short desc Soup - Campbells Beef Strogonoff,2021-03-25 17:19:31,2021-04-02 16:44:35,Network,America/New_York,America/New York,"Change Justification: King of Texas, The",@Database,""
12,CHG00000255,Pending,Corporate,true,Chanage short desc Muffin - Mix - Creme Brule 15l,2021-01-15 04:44:02,2021-01-11 04:29:57,Appliation,America/New_York,America/New York,Change Justification: Minecraft: The Story of Mojang,@Server,MAJOR
48,CHG00000256,Pending,Corporate,true,Chanage short desc Toamtoes 6x7 Select,2021-03-03 10:52:49,2021-02-21 20:12:04,Appliation,America/New_York,America/New York,"Change Justification: Quick and the Dead, The",@Server,MAJOR
19,CHG00000257,Reviewed,CompanyA,false,Chanage short desc Compound - Mocha,2021-04-13 00:33:15,2021-01-19 22:10:18,Server,America/New_York,America/New York,Change Justification: Lupin the Third: The Secret of Mamo,@Network,""
12,CHG00000258,Pending,Corporate,true,Chanage short desc Wine - Vineland Estate Semi - Dry,2021-01-04 00:16:56,2021-04-09 15:16:14,Appliation,America/New_York,America/New York,Change Justification: Under the Skin,@Server,MAJOR
33,CHG00000259,Reviewed,Corporate,false,Chanage short desc Sprouts - China Rose,2021-03-08 10:54:45,2021-04-04 08:36:04,Appliation,America/New_York,America/New York,Change Justification: Blood from the Mummy's Tomb,@Server,MAJOR
35,CHG00000260,Reviewed,CompanyB,false,Chanage short desc Dry Ice,2021-04-01 15:42:58,2021-02-08 12:21:26,Network,America/New_York,America/New York,Change Justification: Beyond the Law,@Database,""
25,CHG00000261,Reviewed,CompanyA,false,Chanage short desc Frangelico,2021-01-04 21:40:46,2021-03-15 00:22:02,Server,America/New_York,America/New York,"Change Justification: Place Beyond the Pines, The",@Network,""
42,CHG00000262,Pending,Corporate,true,Chanage short desc Buffalo - Tenderloin,2021-02-14 00:13:10,2021-01-14 15:21:44,Appliation,America/New_York,America/New York,Change Justification: Mary Shelley's Frankenstein (Frankenstein),@Server,MAJOR
10,CHG00000263,Pending,CompanyA,true,Chanage short desc Cheese - Goat,2021-02-05 09:11:30,2021-01-14 01:10:16,Server,America/New_York,America/New York,"Change Justification: Grandmaster, The (Yi dai zong shi)",@Network,""
40,CHG00000264,Pending,CompanyA,true,Chanage short desc Shallots,2021-03-11 16:35:57,2021-03-09 08:24:12,Server,America/New_York,America/New York,Change Justification: Lady on a Train,@Network,""
29,CHG00000265,Reviewed,CompanyB,false,Chanage short desc Chicken - Livers,2021-01-13 02:40:15,2021-01-01 00:50:54,Network,America/New_York,America/New York,Change Justification: Beyond the Sea,@Database,""
13,CHG00000266,Reviewed,CompanyA,false,Chanage short desc White Baguette,2021-03-18 08:41:46,2021-02-20 09:54:27,Server,America/New_York,America/New York,Change Justification: Out of the Clear Blue Sky,@Network,""
38,CHG00000267,Pending,CompanyB,true,Chanage short desc Table Cloth 62x120 White,2021-02-12 23:38:03,2021-04-10 04:09:38,Network,America/New_York,America/New York,"Change Justification: Painted Veil, The",@Database,""
30,CHG00000268,Pending,Corporate,true,Chanage short desc Soup - Tomato Mush. Florentine,2021-01-27 14:42:42,2021-01-19 06:54:09,Appliation,America/New_York,America/New York,Change Justification: Five Card Stud (a.k.a. 5 Card Stud),@Server,MAJOR
2,CHG00000269,Pending,CompanyB,true,Chanage short desc Plums - Red,2021-02-01 04:35:32,2021-03-22 12:00:17,Network,America/New_York,America/New York,Change Justification: Once Upon a Time... When We Were Colored,@Database,""
38,CHG00000270,Pending,CompanyB,true,Chanage short desc Beer - Mcauslan Apricot,2021-03-06 17:34:56,2021-04-10 15:38:13,Network,America/New_York,America/New York,Change Justification: Event Horizon,@Database,""
2,CHG00000271,Pending,CompanyB,true,Chanage short desc Herb Du Provence - Primerba,2021-04-05 19:10:28,2021-03-18 13:10:59,Network,America/New_York,America/New York,Change Justification: 3 Women (Three Women),@Database,""
14,CHG00000272,Pending,CompanyB,true,Chanage short desc Soup - Tomato Mush. Florentine,2021-04-12 01:06:05,2021-03-05 20:13:06,Network,America/New_York,America/New York,Change Justification: Victor Sjöström: Ett porträtt,@Database,""
20,CHG00000273,Pending,CompanyB,true,Chanage short desc Honey - Lavender,2021-03-31 23:00:47,2021-01-28 01:33:56,Network,America/New_York,America/New York,Change Justification: 3 Godfathers,@Database,""
14,CHG00000274,Pending,CompanyB,true,Chanage short desc Vacuum Bags 12x16,2021-01-12 18:18:19,2021-04-12 02:18:34,Network,America/New_York,America/New York,Change Justification: Deliver Us from Evil,@Database,""
47,CHG00000275,Reviewed,CompanyB,false,Chanage short desc French Kiss Vanilla,2021-01-03 14:24:16,2021-02-25 09:36:00,Network,America/New_York,America/New York,Change Justification: The Fool,@Database,""
20,CHG00000276,Pending,CompanyB,true,Chanage short desc Beer - Camerons Cream Ale,2021-03-19 10:13:44,2021-02-23 06:05:56,Network,America/New_York,America/New York,Change Justification: To the Arctic,@Database,""
26,CHG00000277,Pending,CompanyB,true,Chanage short desc The Pop Shoppe - Root Beer,2021-02-08 03:00:06,2021-01-26 18:49:27,Network,America/New_York,America/New York,"Change Justification: Kite Runner, The",@Database,""
48,CHG00000278,Pending,Corporate,true,Chanage short desc Olives - Nicoise,2021-02-18 22:10:49,2021-01-21 04:06:39,Appliation,America/New_York,America/New York,"Change Justification: My Father the Hero (Mon père, ce héros.)",@Server,MAJOR
35,CHG00000279,Reviewed,CompanyB,false,"Chanage short desc Wine - White, Mosel Gold",2021-03-04 09:39:31,2021-02-15 16:35:05,Network,America/New_York,America/New York,Change Justification: In Football We Trust,@Database,""
24,CHG00000280,Pending,Corporate,true,Chanage short desc Water - Spring Water 500ml,2021-01-07 19:40:51,2021-03-28 16:30:05,Appliation,America/New_York,America/New York,Change Justification: Idiots and Angels,@Server,MAJOR
42,CHG00000281,Pending,Corporate,true,Chanage short desc Soup - Campbells Mushroom,2021-04-05 21:13:20,2021-01-05 10:14:42,Appliation,America/New_York,America/New York,Change Justification: Cadillac Man,@Server,MAJOR
24,CHG00000282,Pending,Corporate,true,Chanage short desc Kellogs Raisan Bran Bars,2021-03-06 03:43:15,2021-03-25 01:41:28,Appliation,America/New_York,America/New York,"Change Justification: Court Jester, The",@Server,MAJOR
38,CHG00000283,Pending,CompanyB,true,Chanage short desc Carbonated Water - Lemon Lime,2021-04-12 01:14:21,2021-03-09 19:59:39,Network,America/New_York,America/New York,Change Justification: Overnight,@Database,""
25,CHG00000284,Reviewed,CompanyA,false,"Chanage short desc Wine - White, Chardonnay",2021-03-14 12:11:18,2021-01-15 20:30:41,Server,America/New_York,America/New York,Change Justification: Hands of the Ripper,@Network,""
33,CHG00000285,Reviewed,Corporate,false,Chanage short desc Chips - Miss Vickies,2021-01-10 14:19:47,2021-04-03 13:10:01,Appliation,America/New_York,America/New York,Change Justification: Murder in Greenwich,@Server,MAJOR
17,CHG00000286,Reviewed,CompanyB,false,Chanage short desc Towels - Paper / Kraft,2021-02-24 09:01:07,2021-03-31 10:51:43,Network,America/New_York,America/New York,"Change Justification: House Is Black, The",@Database,""
27,CHG00000287,Reviewed,Corporate,false,Chanage short desc Muffin Mix - Corn Harvest,2021-01-14 13:09:03,2021-04-14 15:18:30,Appliation,America/New_York,America/New York,Change Justification: I Saw What You Did,@Server,MAJOR
2,CHG00000288,Pending,CompanyB,true,Chanage short desc Onions - Spanish,2021-02-07 03:05:55,2021-01-09 11:55:07,Network,America/New_York,America/New York,Change Justification: Bushwhacked,@Database,""
32,CHG00000289,Pending,CompanyB,true,Chanage short desc Beer - Blue Light,2021-01-14 12:42:39,2021-01-12 04:24:31,Network,America/New_York,America/New York,Change Justification: Little Birds,@Database,""
25,CHG00000290,Reviewed,CompanyA,false,Chanage short desc Tarragon - Fresh,2021-03-23 20:36:43,2021-02-09 05:44:55,Server,America/New_York,America/New York,Change Justification: Mud,@Network,""
19,CHG00000291,Reviewed,CompanyA,false,Chanage short desc Steampan Lid,2021-02-09 19:42:37,2021-01-24 16:29:59,Server,America/New_York,America/New York,Change Justification: Cesar & Rosalie (César et Rosalie),@Network,""
8,CHG00000292,Pending,CompanyB,true,Chanage short desc Energy Drink - Franks Pineapple,2021-02-07 17:46:05,2021-03-07 23:15:58,Network,America/New_York,America/New York,Change Justification: Boys Town,@Database,""
26,CHG00000293,Pending,CompanyB,true,Chanage short desc Wine - Pinot Noir Stoneleigh,2021-03-09 16:15:51,2021-02-24 05:19:10,Network,America/New_York,America/New York,"Change Justification: Electric House, The",@Database,""
20,CHG00000294,Pending,CompanyB,true,Chanage short desc Cabbage Roll,2021-04-08 11:14:17,2021-02-24 22:38:31,Network,America/New_York,America/New York,Change Justification: Freedomfighters (Libertarias),@Database,""
20,CHG00000295,Pending,CompanyB,true,Chanage short desc Salt And Pepper Mix - White,2021-03-16 06:57:32,2021-02-12 02:51:19,Network,America/New_York,America/New York,Change Justification: Flodder in Amerika!,@Database,""
41,CHG00000296,Reviewed,CompanyB,false,Chanage short desc Shrimp - Black Tiger 8 - 12,2021-01-09 10:31:11,2021-03-17 12:32:20,Network,America/New_York,America/New York,Change Justification: Celestial Wives of the Meadow Mari (Nebesnye zheny lugovykh mari),@Database,""
32,CHG00000297,Pending,CompanyB,true,Chanage short desc Passion Fruit,2021-02-28 02:17:50,2021-03-11 06:12:02,Network,America/New_York,America/New York,Change Justification: To the Sea (Alamar),@Database,""
15,CHG00000298,Reviewed,Corporate,false,Chanage short desc Flavouring Vanilla Artificial,2021-03-30 21:56:40,2021-03-08 19:38:46,Appliation,America/New_York,America/New York,Change Justification: Only the Lonely,@Server,MAJOR
38,CHG00000299,Pending,CompanyB,true,Chanage short desc Soho Lychee Liqueur,2021-02-16 22:30:42,2021-02-01 01:43:04,Network,America/New_York,America/New York,"Change Justification: Tsatsiki, Morsan och Polisen",@Database,""
32,CHG00000300,Pending,CompanyB,true,Chanage short desc Pork - Caul Fat,2021-03-03 05:04:21,2021-03-13 08:39:22,Network,America/New_York,America/New York,Change Justification: Bonjour Monsieur Shlomi (Ha-Kochavim Shel Shlomi),@Database,""
39,CHG00000301,Reviewed,Corporate,false,Chanage short desc Smoked Paprika,2021-01-08 10:01:20,2021-03-26 03:28:31,Appliation,America/New_York,America/New York,Change Justification: The Adventures of Tom Thumb & Thumbelina,@Server,MAJOR
18,CHG00000302,Pending,Corporate,true,Chanage short desc Eggwhite Frozen,2021-01-31 13:20:58,2021-01-03 12:33:19,Appliation,America/New_York,America/New York,"Change Justification: Man Called Gannon, A",@Server,MAJOR
40,CHG00000303,Pending,CompanyA,true,Chanage short desc Steel Wool S.o.s,2021-03-06 21:36:04,2021-03-15 06:08:17,Server,America/New_York,America/New York,Change Justification: It Happened at the World's Fair,@Network,""
24,CHG00000304,Pending,Corporate,true,Chanage short desc Cheese - Gouda,2021-01-25 18:26:50,2021-02-11 11:53:08,Appliation,America/New_York,America/New York,Change Justification: Ride with the Devil,@Server,MAJOR
3,CHG00000305,Reviewed,Corporate,false,Chanage short desc Beer - Upper Canada Light,2021-02-18 13:50:09,2021-02-04 22:19:26,Appliation,America/New_York,America/New York,Change Justification: Cheech & Chong's Next Movie,@Server,MAJOR
19,CHG00000306,Reviewed,CompanyA,false,Chanage short desc Campari,2021-03-15 22:26:47,2021-03-10 17:15:36,Server,America/New_York,America/New York,Change Justification: Fun,@Network,""
2,CHG00000307,Pending,CompanyB,true,Chanage short desc Pasta - Canelloni,2021-01-20 15:58:43,2021-01-19 04:26:08,Network,America/New_York,America/New York,Change Justification: Licence to Kill,@Database,""
39,CHG00000308,Reviewed,Corporate,false,Chanage short desc Wine - Sawmill Creek Autumn,2021-01-17 03:27:31,2021-01-26 05:52:23,Appliation,America/New_York,America/New York,Change Justification: In Order of Disappearance (Kraftidioten),@Server,MAJOR
31,CHG00000309,Reviewed,CompanyA,false,Chanage short desc Island Oasis - Wildberry,2021-01-13 06:24:55,2021-04-03 19:15:25,Server,America/New_York,America/New York,Change Justification: Cat Ballou,@Network,""
14,CHG00000310,Pending,CompanyB,true,Chanage short desc Puree - Raspberry,2021-02-06 00:24:08,2021-03-14 22:47:14,Network,America/New_York,America/New York,"Change Justification: Furies, The",@Database,""
31,CHG00000311,Reviewed,CompanyA,false,Chanage short desc Crackers - Graham,2021-04-03 03:20:29,2021-01-13 17:46:27,Server,America/New_York,America/New York,Change Justification: Personal Effects,@Network,""
28,CHG00000312,Pending,CompanyA,true,"Chanage short desc Beef - Outside, Round",2021-03-30 04:48:57,2021-03-20 20:32:21,Server,America/New_York,America/New York,Change Justification: Passion of Mind,@Network,""
19,CHG00000313,Reviewed,CompanyA,false,Chanage short desc Pear - Prickly,2021-01-10 21:46:32,2021-01-08 02:46:28,Server,America/New_York,America/New York,Change Justification: Boogie-Doodle,@Network,""
7,CHG00000314,Reviewed,CompanyA,false,Chanage short desc Cauliflower,2021-02-07 18:00:31,2021-03-19 02:46:22,Server,America/New_York,America/New York,"Change Justification: President's Last Bang, The (Geuddae geusaramdeul)",@Network,""
12,CHG00000315,Pending,Corporate,true,Chanage short desc Pepper - Red Bell,2021-03-16 10:12:15,2021-02-20 07:54:54,Appliation,America/New_York,America/New York,Change Justification: Road to Utopia,@Server,MAJOR
34,CHG00000316,Pending,CompanyA,true,"Chanage short desc Lamb - Whole, Frozen",2021-02-05 12:17:54,2021-03-14 16:54:26,Server,America/New_York,America/New York,Change Justification: Monsieur Lazhar,@Network,""
41,CHG00000317,Reviewed,CompanyB,false,Chanage short desc Towel Dispenser,2021-04-07 23:33:27,2021-04-05 01:05:09,Network,America/New_York,America/New York,Change Justification: Jailbait,@Database,""
37,CHG00000318,Reviewed,CompanyA,false,Chanage short desc Roe - Flying Fish,2021-03-30 13:15:53,2021-02-11 10:36:06,Server,America/New_York,America/New York,Change Justification: Bad Boy Bubby,@Network,""
46,CHG00000319,Pending,CompanyA,true,Chanage short desc General Purpose Trigger,2021-02-11 12:13:14,2021-03-26 20:11:14,Server,America/New_York,America/New York,Change Justification: Seven Thieves,@Network,""
25,CHG00000320,Reviewed,CompanyA,false,"Chanage short desc Pepper - White, Whole",2021-03-22 20:08:46,2021-03-21 18:39:32,Server,America/New_York,America/New York,"Change Justification: Hurt Locker, The",@Network,""
49,CHG00000321,Reviewed,CompanyA,false,Chanage short desc Dip - Tapenade,2021-01-31 04:01:44,2021-04-12 17:47:49,Server,America/New_York,America/New York,Change Justification: Family United (La gran familia española),@Network,""
21,CHG00000322,Reviewed,Corporate,false,Chanage short desc Cafe Royale,2021-04-13 19:43:01,2021-03-28 20:33:17,Appliation,America/New_York,America/New York,Change Justification: Muddy River,@Server,MAJOR
20,CHG00000323,Pending,CompanyB,true,Chanage short desc Puree - Blackcurrant,2021-02-05 04:09:12,2021-01-19 14:56:45,Network,America/New_York,America/New York,Change Justification: Night Catches Us,@Database,""
7,CHG00000324,Reviewed,CompanyA,false,Chanage short desc Crackers - Water,2021-01-08 00:59:30,2021-01-06 09:32:36,Server,America/New_York,America/New York,Change Justification: Fantastic Four: Rise of the Silver Surfer,@Network,""
23,CHG00000325,Reviewed,CompanyB,false,"Chanage short desc Corn - Cream, Canned",2021-02-17 21:42:40,2021-02-21 14:57:56,Network,America/New_York,America/New York,Change Justification: Curse of the Demon (Night of the Demon),@Database,""
21,CHG00000326,Reviewed,Corporate,false,Chanage short desc Truffle Cups - White Paper,2021-03-07 11:36:41,2021-02-10 16:44:32,Appliation,America/New_York,America/New York,Change Justification: Pee-wee's Big Adventure,@Server,MAJOR
16,CHG00000327,Pending,CompanyA,true,Chanage short desc Pants Custom Dry Clean,2021-03-25 17:14:20,2021-01-26 22:03:30,Server,America/New_York,America/New York,"Change Justification: Tenth Man, The",@Network,""
24,CHG00000328,Pending,Corporate,true,Chanage short desc Oregano - Fresh,2021-02-20 21:21:53,2021-04-02 15:24:41,Appliation,America/New_York,America/New York,Change Justification: Linda Linda Linda,@Server,MAJOR
40,CHG00000329,Pending,CompanyA,true,Chanage short desc Bread - Italian Roll With Herbs,2021-03-05 16:51:25,2021-03-15 11:55:38,Server,America/New_York,America/New York,Change Justification: Is the Man Who Is Tall Happy?,@Network,""
31,CHG00000330,Reviewed,CompanyA,false,Chanage short desc Onions - Cippolini,2021-02-16 00:38:57,2021-04-01 21:21:56,Server,America/New_York,America/New York,Change Justification: Bells Are Ringing,@Network,""
7,CHG00000331,Reviewed,CompanyA,false,Chanage short desc Coffee - Cafe Moreno,2021-01-29 05:25:15,2021-03-13 20:03:56,Server,America/New_York,America/New York,Change Justification: I am Von Höfler (Variation on Werther - Private Hungary 15),@Network,""
12,CHG00000332,Pending,Corporate,true,Chanage short desc Bread - Italian Sesame Poly,2021-02-25 01:45:56,2021-02-18 04:50:04,Appliation,America/New_York,America/New York,Change Justification: Prophet's Prey,@Server,MAJOR
26,CHG00000333,Pending,CompanyB,true,Chanage short desc Dried Cranberries,2021-01-13 07:54:30,2021-03-28 06:23:13,Network,America/New_York,America/New York,Change Justification: Dracula,@Database,""
10,CHG00000334,Pending,CompanyA,true,Chanage short desc Milkettes - 2%,2021-02-12 20:17:25,2021-01-15 15:08:53,Server,America/New_York,America/New York,"Change Justification: Farewell to Arms, A",@Network,""
28,CHG00000335,Pending,CompanyA,true,Chanage short desc Wine - Chateau Bonnet,2021-01-09 00:41:41,2021-02-17 14:47:05,Server,America/New_York,America/New York,Change Justification: National Theatre Live: Frankenstein,@Network,""
6,CHG00000336,Pending,Corporate,true,Chanage short desc Filter - Coffee,2021-03-24 06:36:44,2021-01-20 08:28:46,Appliation,America/New_York,America/New York,Change Justification: Stonehearst Asylum,@Server,MAJOR
49,CHG00000337,Reviewed,CompanyA,false,"Chanage short desc Red Snapper - Fresh, Whole",2021-03-08 03:04:12,2021-02-12 07:48:58,Server,America/New_York,America/New York,Change Justification: Children in the Wind (Kaze no naka no kodomo),@Network,""
28,CHG00000338,Pending,CompanyA,true,"Chanage short desc Shrimp, Dried, Small / Lb",2021-01-14 18:12:45,2021-02-05 03:22:47,Server,America/New_York,America/New York,Change Justification: Storm of the Century,@Network,""
16,CHG00000339,Pending,CompanyA,true,Chanage short desc Potatoes - Mini White 3 Oz,2021-01-31 05:43:23,2021-01-05 23:49:53,Server,America/New_York,America/New York,Change Justification: Fear City,@Network,""
8,CHG00000340,Pending,CompanyB,true,Chanage short desc Extract - Raspberry,2021-01-13 19:43:04,2021-03-04 20:53:32,Network,America/New_York,America/New York,Change Justification: Suburban Gothic,@Database,""
41,CHG00000341,Reviewed,CompanyB,false,Chanage short desc Sauce - Mint,2021-02-12 08:37:42,2021-03-08 13:35:11,Network,America/New_York,America/New York,Change Justification: Iron Sky,@Database,""
